movie_name,date,regions,types,actors,actor_count,score,vote_count
公主日记,2001-08-03,美国|英国,喜剧|爱情|家庭,朱莉·安德鲁斯|安妮·海瑟薇|埃克托尔·埃利松多|希瑟·玛塔拉佐|曼迪·摩尔|卡罗琳·古多尔|罗伯特·舒瓦兹曼|伊瑞克·冯·迪滕|帕特里克·约翰·弗吕格|肖恩·奥布赖恩|吴珊卓|凯瑟琳·马歇尔|明迪·布尔瓦诺|金姆利·史密斯|伊丽莎白·古登拉特|Tamara Levinson|莱诺尔·托马斯·道格拉斯|Cassie Rowell|托德·劳|乔尔·麦克拉里|克莱尔·塞拉|邦妮·阿伦斯|朱莉·帕丽斯|简·莫里斯|罗伯特·格劳蒂尼|Gwenda Perez|芭芭拉·马歇尔|山姆·丹诺夫|特雷西·雷纳|Stanley Frazen|Willie Brown|帕特里克·里奇伍德|卡尔·马金恩|凯西·贾维尔|伊桑·桑德勒|Bud Markowitz|Mark Thompson|Brian Phelps|桑德拉·泰勒|汤姆·海因斯|尼科洛·汤姆|Lori Sigrist|Joe Finnegan,43,7.6,350111
笑之大学,2004-10-25,日本,喜剧|剧情,役所广司|稻垣吾郎|高桥昌也|小松政夫|木村多江|加藤爱|八岛智人|伊势志摩|矢柴俊博|阴山泰,10,8.5,21919
灵幻先生,1987-12-17,中国香港,喜剧|动作|奇幻,林正英|吴耀汉|吕方|楼南光|王玉环|何健威|叶荣祖|午马|洪金宝|刘秋生|元奎|班润生|张荣祥|金彪|李志杰|彭润祥|萧红梅|谭一清|刘晃世|叶琐|周金江|夏国荣,22,7.9,32040
一个勺子,2015-11-20,中国大陆,剧情|喜剧,陈建斌|蒋勤勤|王学兵|金世佳|王旭峰,5,7.6,174660
济公,1993-07-29,中国香港,喜剧|奇幻,周星驰|张曼玉|吴孟达|黄秋生|梅艳芳|苑琼丹|卢海鹏|黄一飞|龙天生|黄新|刘天赐|胡立成|周树基|许思敏|雷达|刘江|陈欣健|郑家生|鲍起静|黄一山|司马燕|陈惠敏|曾近荣|钱似莺|黄志强|潘恒生,26,7.6,163320
的士速递2,2000-03-25,法国,动作|喜剧|犯罪,萨米·纳塞利|弗雷德里克·迪芬塔尔|玛丽昂·歌迪亚|艾玛·韦克伦德|让-克里斯托夫·布维|威廉姆斯·贝拉|伯纳尔·法西|清水露|笈田吉|吕克·贝松|雪莉·布斯凯|Yves Lecoq|爱德华·蒙多特|Jacques Buron|Jean-Louis Schlesser|米歇尔·穆勒|塞瑞尔·拉菲利,17,7.9,56382
不要抬头,2021-12-10,美国,喜剧|科幻,莱昂纳多·迪卡普里奥|詹妮弗·劳伦斯|梅丽尔·斯特里普|凯特·布兰切特|罗布·摩根|乔纳·希尔|马克·里朗斯|泰勒·派瑞|提莫西·查拉梅|朗·普尔曼|爱莉安娜·格兰德|卡迪小子|克里斯·埃文斯|希米什·帕特尔|梅兰妮·林斯基|迈克尔·切克利斯|托莫·希思黎|保罗·吉尔福伊尔|罗伯特·乔伊|海缇安·朴|朗尼·法默|罗斯·帕特里奇|列维·施瑞博尔|克里斯·埃弗里特|乔治亚·莱曼|帕特丽夏·德哈尼|本·锡德尔|特蕾莎·普雷恩|梅根·莱瑟斯|阿什利·班菲尔德|萨拉·西尔弗曼|乔·格拉瑟|博·艾伦|塞莱斯特·奥利瓦|罗曼·米蒂齐扬|内森·里奇曼|韦斯·约翰逊|塔玛拉·希基|布里安娜·温|爱德华德·弗莱彻|马科·查卡|托马斯·马里亚诺|艾德文·瑞丁|瑞贝卡·吉贝尔|萨姆萨拉·莉拉·耶特,45,7.6,276389
超市夜未眠,2006-09-10,英国,喜剧|剧情|爱情,肖恩·比格斯代夫|艾米莉娅·福克斯|迈克尔·迪克森|肖恩·埃文斯|米歇尔·雷恩|尼娅·罗伯茨|切莱丝塔·霍奇|海莉-玛丽·柯品|达芙妮·吉尼斯|杰瑞德·哈里斯|莱内·鲍萨格尔|基莉·哈泽尔|马丁·巴兰坦|马克·皮克林|Marysia Kay|Nick Hancock|Just Ardalan-Raikes|Janine-May Tinsley|库布里克·艾利斯|Katrine Falkenberg|Samantha Bloom,21,7.7,117897
宝贝老板,2017-03-12,美国,喜剧|动画,亚历克·鲍德温|迈尔斯·克里斯托弗·巴克什|吉米·坎摩尔|丽莎·库卓|史蒂夫·布西密|托比·马奎尔|詹姆斯·麦格拉思|康拉德·弗农|薇薇安·叶|小埃里克·贝尔|大卫·索伦|伊迪·米尔曼|詹姆斯·雷恩|沃尔特·道恩|朱尔斯·温特|贾斯汀·费尔宾格,16,7.7,117296
我恨你的十件事,1999-03-31,美国,喜剧|爱情,朱丽娅·斯蒂尔斯|希斯·莱杰|约瑟夫·高登-莱维特|拉丽莎·奥蕾尼克|大卫·克朗姆霍茨|安德鲁·凯加|Brian Mashburn|达里尔·米切尔|Quinn Maixner|戴维·莱热|迈克尔·佩纳|Monique Powell|Shelsie Blake|Katy Magnuson|Bridget O'Neill|汤米·斯尼德尔|Ben Laurance|卡洛斯·拉卡马拉|比安卡·卡里什|苏珊·梅·普拉特|拉里·米勒|加布里埃尔·尤尼恩|艾莉森·珍妮|吉尔·约格尔|Kyle Cease|Kay Hanley|Daniel Kountz|Greg Jackson|埃里克·里德曼,29,7.9,55327
第36个故事,2010-05-14,中国台湾,喜剧|剧情,桂纶镁|林辰唏|张翰|马玉|中孝介|巴钰|张为程|张聿文|袁绪虎|范扬仲|林孟瑾|李俊杰|张达隆|林筱筠|李佳颖|李敦纲,16,7.6,142962
印度合伙人,2018-12-14,印度,剧情|喜剧|传记,阿克谢·库玛尔|拉迪卡·艾普特|索娜姆·卡普尔|乔蒂·苏巴|森尔·辛|阿米达普·巴强|雷·拉维,7,7.7,113580
怪物史瑞克2,2004-08-13,美国,动画|冒险|喜剧|家庭|奇幻,麦克·梅尔斯|艾迪·墨菲|卡梅隆·迪亚兹|朱莉·安德鲁斯|安东尼奥·班德拉斯|约翰·克里斯|鲁伯特·艾弗雷特|古明华|克里斯多夫·奈茨|Mark Moseley|琼·里弗斯|克劳迪亚·克里斯蒂安|吉约姆·阿瑞托斯|安德鲁·亚当森|藤原纪香|拉里·金|梅尔·法尔|安德烈·索格利扎索|阿伦·沃纳|詹姆斯·阿诺德·泰勒|瓦内萨·马歇尔|Michael Gough|Holly Fields|塔拉·斯特朗|珍妮弗·桑德斯|本诺·菲尔曼,26,7.7,109986
海扁王,2010-04-16,美国|英国,喜剧|动作|犯罪,亚伦·泰勒-约翰逊|科洛·葛蕾丝·莫瑞兹|尼古拉斯·凯奇|克里斯托夫·梅兹-普莱瑟|马克·斯特朗|琳德西·冯塞卡|埃文·彼得斯|克拉克·杜克|黛博拉·特维斯|苏菲·吴|欧玛瑞·哈德威克|加勒特·布朗|克里斯托弗·麦奎尔|克雷格·费格森|蒂姆· 普莱斯特|Max White|Kirk Tingblad|杰森·弗莱明|杨茜·巴特勒|塔梅尔·哈桑|兰道尔·巴蒂尼科夫|克里·约翰逊|迈克尔·里斯波利|斯图·莱利|伊丽莎白·麦戈文|山德·贝克利|德克斯特·弗莱彻,27,7.6,229757
希特勒回来了,2015-10-08,德国,喜剧,奥利弗·马苏奇|法比安·布施|克里斯托夫·玛丽亚·赫布斯特|卡蒂娅·里曼|弗郎西斯卡·沃芙|拉尔斯·鲁道夫|米夏埃尔·克斯勒|罗伯托·布兰科|施特凡·格罗斯曼|妮娜·普罗尔|古德龙·里特|乔伊斯·伊尔格|戴维·格比克|马克-马文·伊斯雷尔|托马斯·M·克普尔|南希·玛丽亚·布鲁宁|尼尔斯·谢尔|迈克尔·格伦佐|斯特凡·克雷希格|罗科·库芬|妮娜·比斯克,21,7.9,53342
魔法阿妈,1998-04-03,中国台湾,喜剧|动画|奇幻,文英|许杰辉|丁力|黄仲昆|陈玉勋,5,8.9,8338
超新约全书,2015-05-17,比利时|法国|卢森堡,喜剧|奇幻,伯努瓦·波尔沃德|凯瑟琳·德纳芙|弗朗索瓦·达密安|友兰达·梦露|皮利·格劳恩|劳拉·薇琳顿|塞尔日·拉里维埃尔|约翰·雷森|马可·洛伦兹尼|多米尼克·阿贝尔|薇薇安·德·莫恩科|约翰·海尔登贝格|帕斯卡·杜奎奈|哈里·克莱文|安妮-玛丽·卢珀|艾尔莎·霍本|托马斯·冈兹格|让-亨利·康佩尔,18,7.8,70905
七次机会,1925-03-11,美国,喜剧|爱情,巴斯特·基顿|T.罗伊·巴尔内斯|辛兹·爱德华|露丝·德怀尔|弗朗西丝·雷蒙德|朱尔斯·考尔斯|琪恩·亚瑟|Lori Bara|Bartine Burkett|Rosalind Byrne|Louise Carver|Doris Deane|Hazel Deane|Eugenia Gilbert|Rosa Gore|Marion Harlan|让·C·阿韦|Judy King|凯特·普莱斯|Julian Rivero|康斯坦斯·塔尔梅奇|S.D. Wilcox,22,8.9,14971
欲望都市,2008-05-30,美国,喜剧|剧情|爱情,莎拉·杰茜卡·帕克|金·凯特罗尔|克里斯汀·戴维斯|辛西娅·尼克松|詹妮弗·哈德森|克里斯·诺斯|坎迪斯·伯根|安娜莱吉·阿什福特|汤姆·斯特拉特福|乔希·亨利|杰夫·巴克纳|Philip E Jones|罗西·德维尔|Bethany Roinestad|Natascha Bessez|布里奇特·埃弗里特|里克·埃罗|帕特里克·德马舍利耶|凯瑞·碧许|林恩·科恩|金肖| 亨利艾特·曼特尔|Landon Kerric|乔伊·奥扎纳|马里奥·坎通|威利·加森|德瑞玛·沃克|和田浩治|伊万·汉德勒|詹森·刘易斯|布里吉特·瑞根|吉勒·马里尼|大卫·艾根伯格|萨拉·德罗萨|Jazmine Bezerra|Van Hughes|莫妮卡·梅赫姆|苏珊·克莱尔|达芬妮·鲁宾-维佳|瑞内·L·莫雷诺|马尔科姆·戈茨|乔安娜·格里森|朱莉·霍尔斯顿|罗格里奥·T·拉莫斯|丽贝卡·莫勒,45,7.7,106294
僵尸肖恩,2004-04-09,英国|法国|美国,喜剧|恐怖,西蒙·佩吉|尼克·弗罗斯特|凯特·阿什菲尔德|露茜·戴维斯|迪兰·莫兰|佩内洛普·威尔顿|比尔·奈伊|杰西卡·海因斯|彼得·塞拉菲诺威茨|拉菲·斯波|马丁·弗瑞曼|里斯·谢尔史密斯|塔姆辛·格雷格|马克·加蒂斯|马特·卢卡斯|大卫·威廉姆斯|克里斯·马汀|约翰·巴克兰德|尼古拉·坎宁安|基尔·米尔斯|马特·杰恩斯|加文·弗格森|霍顿·朱庇特|蒂姆·巴格雷|阿尔温德·多希|索奈尔·达卓|Trisha Goddard|克里斯南·古鲁-莫西|卡罗尔·巴恩斯|弗农·凯伊|马克·多诺万|朱丽亚·迪金|Keith Chegwin|露西·阿科斯特|彼得·贝恩汉姆|罗伯·布莱顿|安东尼娅·坎贝尔-休斯|Chris Clarke|乔·考尼什|朱莉娅·戴维斯|大卫·威廉·詹姆斯·埃利奥特|拉塞尔·霍华德|加斯·詹宁斯|Rich Johnston|保罗·凯耶|Jason McDonald|Robert Popper|保罗·普特纳|彼得·雷尼克|迈克尔·史麦利|Dave Smith|菲利普·斯波|David Spratt|Kenneth Thompson Marchesi|Ben Thompson|Julianne Watling|埃德加·赖特,57,7.6,214970
阿基里斯与龟,2008-09-20,日本,剧情|喜剧,北野武|樋口可南子|麻生久美子|圆城寺彩|林田麻里|伊武雅刀|兼子二郎|小林太树|森下能幸|中尾彬|仁科贵|大森南朋|Bobby Ologun|大杉涟|寺岛进|德永绘里|筒井真理子|柳忧怜|吉冈澪皇|大林丈史|大竹真|布施绘里|浅川稚广|濑户夏实,24,8.3,26170
弗兰克,2014-01-17,英国|爱尔兰|美国,剧情|喜剧|音乐,多姆纳尔·格里森|迈克尔·法斯宾德|玛吉·吉伦哈尔|斯科特·麦克纳里|弗朗索瓦·西维尔|卡拉·阿扎|肖恩·欧布莱恩|莫伊拉·布鲁克|保罗·巴特沃斯|菲尔·金斯顿|比利·特雷纳|克里斯·麦克哈利姆|马克·休伯曼|凯蒂·安妮·米切尔|马修·佩奇|亚历克斯·奈特|泰丝·哈珀|布鲁斯·麦金托什|海莉·德里贝瑞,19,7.9,52488
玫瑰岛的不可思议的历史,2020-12-09,意大利,喜剧,埃利奥·杰曼诺|莱昂纳多·利迪|马蒂尔达·德·安杰利斯|汤姆·弗拉席亚|卢卡·津加雷蒂|法布里齐奥·本蒂沃利奥|弗朗索瓦·克鲁塞|布鲁诺·格里|阿斯卡尼奥·巴尔博|法布里齐奥·隆吉奥内|马尔科·潘克拉齐|克里斯蒂安·斯塔姆|特科·切里奥|费德里科·帕西菲奇|克里斯蒂安·吉内普|Violetta Zironi,16,8.0,41813
情圣,1991-10-10,中国香港,喜剧,周星驰|毛舜筠|恬妞|叶子楣|午马|张耀扬|元华|朱咪咪|麦嘉|吴君如|罗舜泉|杨健惠|梁克逊|罗树琪|元奎|黄一山|李显明,17,7.6,115264
马利和我,2008-12-25,美国,剧情|喜剧|爱情,欧文·威尔逊|詹妮弗·安妮斯顿|埃里克·迪恩|凯瑟琳·特纳|艾伦·阿金|本·海兰德|芬利·雅克布森|内森·甘宝|布莱斯·罗宾森|Clyde|安·唐德,11,7.9,51903
天上再见,2019-04-30,法国|加拿大,喜剧|战争|犯罪,纳威尔·佩雷兹·毕斯卡亚特|阿尔贝·杜邦泰尔|罗兰·拉斐特|尼尔斯·阿贺斯图普|艾米莉·德奎恩|梅兰尼·蒂埃里|埃洛伊兹·巴尔斯特|菲利普·乌禅|安德烈·马尔孔|米歇尔·维耶尔莫|凯恩·科贾迪|菲利普·杜克斯纳|弗兰斯·博耶|亚历克西斯·巴尔博萨|尹兵|弗雷德·埃波|卡罗尔·法兰克,17,8.0,41344
街角的商店,1940-01-10,美国,喜剧|爱情|剧情,玛格里特·苏利文|詹姆斯·斯图尔特|弗兰克·摩根|约瑟夫·斯柴德克劳特|萨拉·黑登|菲利克斯·布雷萨特|威廉·崔西|伊内兹·考特尼|萨拉·爱德华兹|埃德温·马克斯韦尔|查尔斯·霍尔顿|Charles Smith|米拉·麦金尼|雷妮·里亚诺|恩斯特·刘别谦|格蕾斯·海尔|玛丽·卡尔|查尔斯·阿恩特|Joan Blair|Mabel Colcord|克莱尔杜布里|威廉·埃德蒙兹,22,8.7,17256
麦兜响当当,2009-07-24,中国大陆|中国香港,动画|喜剧,黄渤|黄秋生|吴君如|宋丹丹|詹瑞文|邵夷贝|郭君彦|张正中|张立昆|尹光|蔡明丽,11,7.6,108140
法兰西特派,2021-07-12,美国|德国,剧情|喜剧,本尼西奥·德尔·托罗|阿德里安·布罗迪|蒂尔达·斯文顿|蕾雅·赛杜|弗兰西斯·麦克多蒙德|提莫西·查拉梅|琳娜·库德里|杰弗里·怀特|马修·阿马立克|斯蒂夫·朴|比尔·默瑞|欧文·威尔逊|鲍勃·巴拉班|亨利·温克勒|罗伊丝·史密斯|托尼·雷沃罗利|德尼·梅诺谢|拉里·派恩|莫嘉娜·波兰斯基|费利克斯·莫阿蒂|克里斯托弗·瓦尔兹|塞西尔·德·弗朗斯|圭洛姆·加里尼|鲁伯特·弗兰德|埃里克斯·劳瑟|莉莉·塔耶布|斯特凡纳·巴克|伊波利特·吉拉尔多|列维·施瑞博尔|威廉·达福|爱德华·诺顿|西尔莎·罗南|达米安·勃纳尔|罗多尔·保利|安东尼娅·德斯普拉特|伊丽莎白·莫斯|詹森·舒瓦兹曼|费舍·史蒂芬斯|格里芬·邓恩|巴勃罗·保利|华莱士·沃洛达斯基|安杰丽卡·贝蒂·费利尼|安杰丽卡·休斯顿|尼古拉·萨阿达|托希布·吉莫|樊尚·马凯涅|本杰明·拉维赫尼|山姆·海加斯|塞缪尔·布伦金|尼古拉斯·克劳彻|艾利埃尔·福特|格雷戈瓦·勒普兰斯-林盖,52,7.7,99985
赤焰战场,2011-04-01,美国|中国大陆,喜剧|动作|犯罪|惊悚,布鲁斯·威利斯|约翰·马尔科维奇|玛丽-露易丝·帕克|卡尔·厄本|海伦·米伦|摩根·弗里曼|海迪·冯·帕利斯克|杰斐逊·布朗|克里斯·欧文斯|丽贝卡·彼得根|贾克琳·弗莱明|Jason Giuliano|劳伦斯·特纳|乔·克里斯特|贾斯婷·瓦希伯格|塔拉·尤伦|欧内斯特·博格宁|奥德丽·瓦西莱夫斯基|詹姆斯·瑞马尔|迪米特里·柴波维特斯基|布莱恩·考克斯|格雷格·布瑞克|理查德·德莱福斯|尼尔·怀特利|罗伯特·莫尔斯|米歇尔·诺尔顿|劳拉·德卡特莱特|乔纳森·沃克|朱利安·麦克马洪|托马斯·米切尔|罗布·阿切尔|约瑟夫·辛特隆|凯文·肯特|詹姆斯昂·克雷默|劳丽·李|泰德·麦克马洪|里奇·蒙哥马利|B.J. Parker|丹·谢伊|洛根·道格拉斯·史密斯|特里·李·史密斯,41,7.6,105889
小鸡快跑,2001-02-01,英国|美国|法国,动画|家庭|喜剧,菲尔·丹尼尔斯|梅尔·吉布森|托尼·海加斯|简·霍洛克斯|米兰达·理查森|茱莉亚·莎华拉|蒂莫西·斯波|艾美达·斯丹顿|本杰明·惠特罗|琳恩·弗格森|童自荣|优香,12,7.7,99446
人再囧途之泰囧,2012-12-12,中国大陆,喜剧,徐峥|王宝强|黄渤|陶虹|谢楠|范冰冰|陈祉希|尹思勰|Rose,9,7.5,803733
第二十条,2024-02-10,中国大陆,剧情|喜剧|家庭,雷佳音|马丽|赵丽颖|高叶|刘耀文|王骁|陈明昊|潘斌龙|张译|范伟|于和伟|许亚军|李乃文|蒋奇明|阿如那|杨皓宇|许静雅|乔杉|蒋诗萌|王沛禄|丁勇岱|刘奕铁|陈宣菲|史彭元|李晓川|杨一威|许文赫|宋木子|多习|飞凡|蒋鹏宇|王乃训|陈永胜|张壹男|黄炎|宋家腾|林博洋|张磊|李鲲|沈子淳|苏强|王天毅|闫鹏|荆小笛|纪帅|李雨璇|王丽霞|张婷婷|樊奕圣|王盛骏|倪呈|赵铁英|于晞悦|王全彬,54,7.5,701240
狮子王2：辛巴的荣耀,1998-10-27,美国|澳大利亚,喜剧|动画|冒险,马修·布罗德里克|莫伊拉·凯利|内芙·坎贝尔|Charity Sanoy|彼得·雷纳迪|埃林·萨贝拉|莱西·沙伯特|梅勒迪斯·斯科特·林恩|Ryan O'Donohue|Crysta Macalush|塞斯·伊斯勒|苏珊娜·普莱舍特|詹姆斯·厄尔·琼斯|杰森·马斯登|安迪·迪克|罗伯特·吉尔劳姆|吉姆·卡明斯|阿什丽·艾德纳|詹妮弗·林|Vanessa Theme Ament|利兹·卡洛薇|凯姆·克拉克|玛丽·吉布斯|米歇尔·霍恩|爱德华·希伯特|内森·连恩,26,7.8,65550
我的机器人女友,2009-07-28,日本,喜剧|动作|爱情|科幻,绫濑遥|小出惠介|阿井莉沙|Naoko Niya|蛭子能收|远藤宪一|Horiken|伊武雅刀|桐谷健太|小日向文世|松本莉绪|纳谷六朗|斋藤步|佐藤惠|田口浩正|竹中直人|田中圭|铃之助|吉高由里子|吉行和子|楯真由子|宇贺那健一,22,7.6,168807
独裁者,2012-05-16,美国,喜剧,萨莎·拜伦·科恩|本·金斯利|杰森·曼楚克斯|梅根·福克斯|安娜·法瑞丝|爱德华·诺顿|施塔斯·克拉森|多米尼克·迪卡普里奥|史蒂文·韦斯|安娜·卡塔莉娜|巴拉克·奥巴马|丹尼埃尔·布鲁吉奥|安东尼·曼加诺|奥莱克·克鲁帕|霍拉提奥·桑斯|奥利维亚·泰勒·达德利|弗莱德·阿米森|纳西姆·帕杜雷德|约翰·C·赖利|鲍比·李,20,7.6,168036
狮子王3,2004-02-10,澳大利亚|美国,喜剧|动画|冒险,内森·连恩|埃林·萨贝拉|马修·布罗德里克|杰瑞·斯蒂勒|乌比·戈德堡|朱莉·卡夫娜|特蕾丝·麦克尼尔|马特·韦恩伯格|比尔·法玛尔|鲍勃·乔尔斯|亨里克·科福特|布赖恩·韦弗|韦恩·艾尔温|切奇·马林|弗兰克·维尔克|莫伊拉·凯利|克里斯·桑德斯|罗伯特·吉尔劳姆|吉姆·卡明斯|托尼·安塞尔莫|杰夫·贝内特|科里·伯顿|凯姆·克拉克|Shaun Fleming|爱德华·希伯特,25,8.0,39507
逃狱三王,2000-12-22,英国|法国|美国,喜剧|犯罪|冒险,乔治·克鲁尼|约翰·特托罗|蒂姆·布雷克·尼尔森|约翰·古德曼|霍利·亨特|克里斯·托马斯·金|查尔斯·德恩|Del Pentecost|迈克尔·巴达鲁科|韦恩·杜瓦尔|埃德·盖尔|雷·迈克金农|丹尼尔·冯·巴根|罗伊斯·D.阿普勒加特|弗兰克·考利森|李韦弗|斯蒂芬·鲁特|吉莉恩·韦尔奇|Mia Tate|穆赛塔·万德|Christy Taylor|Michael W. Finnell|约翰·麦康奈尔|Ryder Davis|Jerry Douglas|Christopher Francis|杰弗里·古尔德|纳撒尼尔·李·JR,28,7.8,63558
宝贝计划,2006-09-28,中国香港|中国大陆,动作|喜剧|剧情,成龙|古天乐|蔡志强|许冠文|蔡卓妍|高圆圆|陈宝国|元彪|余安安|吴彦祖|谢霆锋|林家栋|许绍雄|应采儿|尹子维|连凯|谷峰|卢惠光|梁敏仪|樋口明日嘉|叶山豪|何华超|蒋雅文|张同祖|杜丽莎|王合喜|陈子聪|李日朗|雷珊|黄文慧|李忠志|黄毓民|徐志雄|许思敏|方志驹|利沙华|韩春|黄金棠|朴贤镇|周志强|周家声|李华柱|周美成|张耀辉|贾仕峰|戚务振|陆文卫|李家仁|黄燕强|黎志伟|姜国华,51,7.5,446774
贵妇失踪记,1938-11-01,英国,喜剧|悬疑|惊悚,玛格丽特·洛克伍德|迈克尔·雷德格瑞夫|保罗·卢卡斯|梅·惠蒂|西塞尔·帕克|林登·塔拉维尔|纳恩顿·韦恩|巴西尔·拉德福德|玛丽·克莱尔|乔姬·韦瑟斯|凯瑟琳·拉塞|阿尔弗雷德·希区柯克|Sally Stewart|Philip Leaver|Selma Vaz Dias|Josephine Wilson|Wallace Bosco,17,8.1,33001
大富之家,1994-02-06,中国香港,家庭|喜剧,黄百鸣|梁家辉|张国荣|毛舜筠|刘青云|袁咏仪|冯宝宝|郑裕玲|李泳汉|关德兴|黄霑|李香琴|曹达华|简瑞超,14,7.8,35102
少爷,2016-01-03,日本,剧情|喜剧,二宫和也|松下奈绪|古田新太|八岛智人|山本耕史|及川光博|岸部一德|宫本信子|又吉直树|鹫尾真知子|佐藤浩市|浅野优子|小林薰|福山康平|龟田侑树,15,8.3,24964
失控玩家,2021-08-27,美国|加拿大,喜剧|动作|科幻,瑞安·雷诺兹|朱迪·科默|乔·基瑞|里尔·莱尔·哈瓦瑞|塔伊加·维迪提|乌特卡什·安邦德卡尔|查宁·塔图姆|休·杰克曼|道恩·强森|克里斯·埃文斯|约翰·卡拉辛斯基|蒂娜·菲|卡米尔·科斯塔克|布丽特妮·欧德福特|肯尼斯·以色列|亚历克斯·崔贝克|劳拉·斯宾塞|马修·卡德瑞普|迈克尔·陶|野村祐人|Raj Jawa|何塞·冈斯·阿尔维斯|欧文·伯克|加布里埃尔·洛莱斯|雷吉纳·托芬|珍妮尔·费格利|泰特·弗莱彻|香农·哈特曼|金伯利·豪威|亚伦·W·里德|阿纳斯塔西亚·齐卡那瓦|大卫·莫威克|阿德里安·M·蒙波因特|多梅尼克·阿尔迪诺|罗斯·康斯塔姆| 郑武文杰,36,7.5,725325
芭比之真假公主,2004-09-28,美国,动画|喜剧|家庭|歌舞,Julie Stevens|凯瑟琳·巴尔|Sara Niemietz|李·陶克|马克·海德斯|伊恩·詹姆斯·科里特|加里·切克|布瑞恩·德拉蒙德|詹妮斯·乔德|亚历桑德罗·朱利安尼|柯林·默多克|凯莉·谢里丹|马丁·肖特,13,8.5,20068
王子与公主,2000-01-26,法国,喜剧|动画|奇幻,伊夫·巴萨克,1,8.7,16786
骄傲,2014-05-23,英国|法国|美国,剧情|喜剧|同性,本·施耐泽|乔治·麦凯|帕迪·康斯戴恩|艾美达·斯丹顿|比尔·奈伊|莫妮卡·杜兰|多米尼克·韦斯特|安德鲁·斯科特|约瑟夫·吉尔根|费伊·马赛|弗莱迪·福克斯|乔舒亚·希尔|卡瑞娜·费尔南德斯|利兹·怀特|索菲亚·埃文斯|拉塞尔·托维|丽莎·帕弗瑞|艾德·科尔曼|戴凡·德威|亨利·加勒特|Julie Barclay|Deddie Davies|约翰尼·吉本|门娜·特拉斯勒|奥尔文·米蒂|罗杰·莫里奇|约瑟夫·威尔金斯|马修·弗林|凯尔·里斯|理查德·尚克斯|罗德里·梅里尔|Laura Matthews|布莱恩·帕利|Sophie Evans|杰西卡·古宁|Jordan Metcalfe,36,8.3,24832
